,t,dt,N
0,6.782869386600003,0.12440432388833596,168
1,12.1843887526,0.04716002860718065,204
2,24.04612718720001,0.38932989061371437,253
3,48.55364073,0.8550816221741185,317
4,98.00700768159997,1.0255000254005122,398
5,203.34068260280006,7.680316200050175,498
