,t,dt,N
0,7.115832479999517,0.13411970643995214,168
1,12.884708292399228,0.12126935627588778,204
2,25.06195271299948,0.16050231063662995,253
3,53.64912753279932,2.950149108928515,317
4,102.9907009827999,3.290281529037318,398
5,197.2688683607994,1.0566545103869092,498
